"family","genus","species","meanWD","sdWD","levelWD","nInd"
"Fabaceae","Sesbania","bispinosa",0.439,0.0941339098036177,"genus",2
"Fabaceae","Sesbania","grandiflora",0.448,0.0708232617216773,"species",4
"Fabaceae","Sesbania","sesban",0.43,0.0708232617216773,"species",1
"Simaroubaceae","Simarouba","berteroana",0.557177777777778,0.0941339098036177,"genus",3
"Simaroubaceae","Simarouba","glauca dc. var. latifolia",0.557177777777778,0.0941339098036177,"genus",3
"Elaeocarpaceae","Sloanea","berteriana",0.8,0.0708232617216773,"species",1
"Elaeocarpaceae","Sloanea","ilicifolia",0.609456770833333,0.0941339098036177,"genus",32
"Solanaceae","Solanum","antillarum",0.411857142857143,0.0941339098036177,"genus",7
"Solanaceae","Solanum","polygamum",0.411857142857143,0.0941339098036177,"genus",7
"Solanaceae","Solanum","rugosum",0.411857142857143,0.0941339098036177,"genus",7
"Anacardiaceae","Spondias","x robe",0.352584027777778,0.0941339098036177,"genus",6
"Fabaceae","Stahlia","monosperma",0.703821065511102,0.123401724247162,"family",207
"Phytolaccaceae","Stegnosperma","cubense",0.452666666666667,0.123401724247162,"family",3
"Malvaceae","Sterculia","foetida",0.448,0.0708232617216773,"species",2
"Rubiaceae","Strumpfia","maritima",0.63736886786531,0.123401724247162,"family",89
